26659.2780	26455.6780
28902.0780	29105.6780
29004.8780	28902.0780
31819.1820	29498.7820
29498.7820	29004.8780
30697.2940	31819.1820
30391.8860	30697.2940
31246.6380	30639.8380
30639.8380	30391.8860
31143.8380	31246.6380
31853.4380	31750.6380
31750.6380	31143.8380
31359.5340	31853.4380
31663.9340	31359.5340
31766.7340	31663.9340
34501.4220	31766.7340
37528.4300	34501.4220
37984.0300	37528.4300
38086.8300	37984.0300
40104.8300	38086.8300
35768.4300	40104.8300
37223.9660	35768.4300
36976.0140	37223.9660
37955.7740	36976.0140
37348.9740	37955.7740
37195.7740	37348.9740
37092.9740	37195.7740
36990.1740	37092.9740
36887.3740	36990.1740
36683.7740	36887.3740
40870.9740	40717.7740
40717.7740	36683.7740
40415.3740	40870.9740
40578.6540	40415.3740
38258.2540	40578.6540
38764.2540	38258.2540
39169.4540	38764.2540
40179.4540	39169.4540
38665.4540	40179.4540
39708.7020	38799.5020
38799.5020	38665.4540
42734.7020	39708.7020
42430.3020	42734.7020
41823.5020	42430.3020
43188.3020	42631.9020
42631.9020	41823.5020
43291.1020	43188.3020
44248.7020	44653.9020
44653.9020	43291.1020
44095.5020	44248.7020
43795.1180	46216.3180
46216.3180	44095.5020
43897.9180	43795.1180
44706.3180	43897.9180
45514.7180	44706.3180
48540.7180	45514.7180
50076.8780	49046.7180
49046.7180	48540.7180
49942.8300	50076.8780
49840.0300	49942.8300
49283.6300	49840.0300
45249.6300	49283.6300
46259.6300	45249.6300
46463.2300	46259.6300
43437.2300	46463.2300
40702.5420	43437.2300
40873.8860	40702.5420
40771.0860	40873.8860
41478.6860	40771.0860
41986.7020	41478.6860
42702.3660	41986.7020
41893.9660	42702.3660
40914.2060	41893.9660
41519.0060	39904.2060
39904.2060	40914.2060
42082.4460	41924.2060
41924.2060	41519.0060
43068.2540	42082.4460
40042.2540	43068.2540
43425.0540	42213.4540
42213.4540	40699.4540
40699.4540	40042.2540
43729.4540	43425.0540
41283.0540	43729.4540
40252.8940	41283.0540
46725.2620	47533.6620
47533.6620	40252.8940
47080.0620	46725.2620
47787.6620	47080.0620
46424.8620	47787.6620
47372.3660	46424.8620
48583.9500	47606.2060
47606.2060	47372.3660
48075.9340	48583.9500
50542.4940	48075.9340
49631.2940	50137.2940
50137.2940	50542.4940
50617.1020	49631.2940
49707.9020	50617.1020
50236.0780	49707.9020
50439.6780	50236.0780
52084.7180	50439.6780
55596.5420	54082.5420
54082.5420	52568.5420
52568.5420	52084.7180
55900.9420	55596.5420
